Name,Address,Module,SelfTimePercentage,SelfTimeMs,TotalTimePercentage,TotalTimeMs
"29AC3","29AC3","ntdll.dll",0.0103,1.0019,0.0103,1.0019
"6F4D9","6F4D9","ntdll.dll",0.0103,1.0018,0.0103,1.0018
"C775B","C775B","ntdll.dll",0.0103,1.0018,0.0103,1.0018
"26BFF","26BFF","ntdll.dll",0.0103,1.0015,0.0103,1.0015
"256D0","256D0","ntdll.dll",0.0103,1.0013,0.0103,1.0013
"CF10","CF10","ntdll.dll",0.0103,1.0013,0.0103,1.0013
"1663B0","1663B0","ntdll.dll",0.0103,1.0012,0.0103,1.0012
"272DC","272DC","ntdll.dll",0.0103,1.0010,0.0103,1.0010
"9253F","9253F","ntdll.dll",0.0103,1.0010,0.0103,1.0010
"26BA0","26BA0","ntdll.dll",0.0103,1.0008,0.0103,1.0008
"3BE1F","3BE1F","ntdll.dll",0.0103,1.0007,0.0103,1.0007
"C9255","C9255","ntdll.dll",0.0103,1.0007,0.0103,1.0007
"D072","D072","ntdll.dll",0.0103,1.0006,0.0103,1.0006
"27215","27215","ntdll.dll",0.0103,1.0005,0.0103,1.0005
"2CA15","2CA15","ntdll.dll",0.0103,1.0005,0.0103,1.0005
"6BD58","6BD58","ntdll.dll",0.0103,1.0003,0.0103,1.0003
"27588","27588","ntdll.dll",0.0103,1.0002,0.0103,1.0002
"8FF90","8FF90","ntdll.dll",0.0103,1.0002,0.0103,1.0002
"49D6F","49D6F","ntdll.dll",0.0103,1.0000,0.0103,1.0000
"93ABB","93ABB","ntdll.dll",0.0103,1.0000,0.0103,1.0000
"10343","10343","ntdll.dll",0.0103,0.9998,0.0103,0.9998
"495A4","495A4","ntdll.dll",0.0103,0.9997,0.0103,0.9997
"D075","D075","ntdll.dll",0.0103,0.9997,0.0103,0.9997
"D0FE","D0FE","ntdll.dll",0.0103,0.9995,0.0103,0.9995
"26B9C","26B9C","ntdll.dll",0.0103,0.9994,0.0103,0.9994
"29063","29063","ntdll.dll",0.0103,0.9992,0.0103,0.9992
"F9FA","F9FA","ntdll.dll",0.0103,0.9992,0.0103,0.9992
"CF3A","CF3A","ntdll.dll",0.0103,0.9989,0.0103,0.9989
"2731E","2731E","ntdll.dll",0.0103,0.9988,0.0103,0.9988
"27A6B","27A6B","ntdll.dll",0.0102,0.9984,0.0102,0.9984
"89CB0","89CB0","ntdll.dll",0.0102,0.9981,0.0102,0.9981
"27219","27219","ntdll.dll",0.0102,0.9979,0.0102,0.9979
"274E8","274E8","ntdll.dll",0.0102,0.9978,0.0102,0.9978
"2905A","2905A","ntdll.dll",0.0102,0.9978,0.0102,0.9978
"C1E4","C1E4","ntdll.dll",0.0102,0.9978,0.0102,0.9978
"2728C","2728C","ntdll.dll",0.0102,0.9977,0.0102,0.9977
"3B15B","3B15B","ntdll.dll",0.0102,0.9976,0.0102,0.9976
"ADC1A","ADC1A","ntdll.dll",0.0102,0.9976,0.0102,0.9976
"29AF2","29AF2","ntdll.dll",0.0102,0.9975,0.0102,0.9975
"D9FF0","D9FF0","ntdll.dll",0.0102,0.9975,0.0102,0.9975
"15FFA0","15FFA0","ntdll.dll",0.0102,0.9974,0.0102,0.9974
"CF00","CF00","ntdll.dll",0.0102,0.9974,0.0102,0.9974
"26B26","26B26","ntdll.dll",0.0102,0.9973,0.0102,0.9973
"CFB5","CFB5","ntdll.dll",0.0102,0.9973,0.0102,0.9973
"ADBA0","ADBA0","ntdll.dll",0.0102,0.9972,0.0102,0.9972
"274D1","274D1","ntdll.dll",0.0102,0.9969,0.0102,0.9969
"28346","28346","ntdll.dll",0.0102,0.9969,0.0102,0.9969
"B8B00","B8B00","ntdll.dll",0.0102,0.9969,0.0102,0.9969
"5A010","5A010","ntdll.dll",0.0102,0.9967,0.0102,0.9967
"12E656","12E656","ntdll.dll",0.0102,0.9966,0.0102,0.9966
"7045F","7045F","ntdll.dll",0.0102,0.9965,0.0102,0.9965
"26B95","26B95","ntdll.dll",0.0102,0.9963,0.0102,0.9963
"151476","151476","ntdll.dll",0.0102,0.9960,0.0102,0.9960
"49F98","49F98","ntdll.dll",0.0102,0.9958,0.0102,0.9958
"93700","93700","ntdll.dll",0.0102,0.9958,0.0102,0.9958
"13D2F1","13D2F1","ntdll.dll",0.0102,0.9957,0.0102,0.9957
"C9305","C9305","ntdll.dll",0.0102,0.9956,0.0102,0.9956
"27325","27325","ntdll.dll",0.0102,0.9955,0.0102,0.9955
"49F81","49F81","ntdll.dll",0.0102,0.9953,0.0102,0.9953
"ADC6F","ADC6F","ntdll.dll",0.0102,0.9951,0.0102,0.9951
"12E612","12E612","ntdll.dll",0.0102,0.9949,0.0102,0.9949
"25689","25689","ntdll.dll",0.0102,0.9949,0.0102,0.9949
"163AE3","163AE3","ntdll.dll",0.0102,0.9940,0.0102,0.9940
"89670","89670","ntdll.dll",0.0102,0.9938,0.0102,0.9938
"CF47","CF47","ntdll.dll",0.0102,0.9938,0.0102,0.9938
"93BBC","93BBC","ntdll.dll",0.0102,0.9932,0.0102,0.9932
"15FF58","15FF58","ntdll.dll",0.0102,0.9930,0.0102,0.9930
"26D26","26D26","ntdll.dll",0.0102,0.9930,0.0102,0.9930
"3BED6","3BED6","ntdll.dll",0.0102,0.9929,0.0102,0.9929
"27269","27269","ntdll.dll",0.0102,0.9927,0.0102,0.9927
"D108","D108","ntdll.dll",0.0102,0.9927,0.0102,0.9927
"93B41","93B41","ntdll.dll",0.0102,0.9925,0.0102,0.9925
"D002","D002","ntdll.dll",0.0102,0.9920,0.0102,0.9920
"4B452","4B452","ntdll.dll",0.0102,0.9917,0.0102,0.9917
"C161","C161","ntdll.dll",0.0102,0.9917,0.0102,0.9917
"2906B","2906B","ntdll.dll",0.0102,0.9914,0.0102,0.9914
"FD14","FD14","ntdll.dll",0.0102,0.9914,0.0102,0.9914
"2749D","2749D","ntdll.dll",0.0102,0.9912,0.0102,0.9912
"2906E","2906E","ntdll.dll",0.0102,0.9912,0.0102,0.9912
"28350","28350","ntdll.dll",0.0102,0.9909,0.0102,0.9909
"15FF30","15FF30","ntdll.dll",0.0102,0.9906,0.0102,0.9906
"ADC1D","ADC1D","ntdll.dll",0.0102,0.9904,0.0102,0.9904
"29053","29053","ntdll.dll",0.0102,0.9902,0.0102,0.9902
"19BBD","19BBD","ntdll.dll",0.0102,0.9899,0.0102,0.9899
"ADC62","ADC62","ntdll.dll",0.0102,0.9899,0.0102,0.9899
"5A028","5A028","ntdll.dll",0.0102,0.9894,0.0102,0.9894
"2720A","2720A","ntdll.dll",0.0102,0.9890,0.0102,0.9890
"2720F","2720F","ntdll.dll",0.0101,0.9889,0.0101,0.9889
"204D1","204D1","ntdll.dll",0.0101,0.9885,0.0101,0.9885
"6D39A","6D39A","ntdll.dll",0.0101,0.9884,0.0101,0.9884
"CF11","CF11","ntdll.dll",0.0101,0.9884,0.0101,0.9884
"45360","45360","ntdll.dll",0.0101,0.9881,0.0101,0.9881
"19500","19500","ntdll.dll",0.0101,0.9879,0.0101,0.9879
"26B24","26B24","ntdll.dll",0.0101,0.9863,0.0101,0.9863
"274CE","274CE","ntdll.dll",0.0101,0.9863,0.0101,0.9863
"93AB0","93AB0","ntdll.dll",0.0101,0.9863,0.0101,0.9863
"4AA2","4AA2","ntdll.dll",0.0101,0.9861,0.0101,0.9861
"ADC29","ADC29","ntdll.dll",0.0101,0.9857,0.0101,0.9857
"12F5BE","12F5BE","ntdll.dll",0.0101,0.9846,0.0101,0.9846
"12E648","12E648","ntdll.dll",0.0101,0.9845,0.0101,0.9845
"12FE9F","12FE9F","ntdll.dll",0.0101,0.9839,0.0101,0.9839
"6E024","6E024","ntdll.dll",0.0101,0.9838,0.0101,0.9838
"2C3D9","2C3D9","ntdll.dll",0.0101,0.9822,0.0101,0.9822
"34132","34132","ntdll.dll",0.0100,0.9699,0.0100,0.9699
"4AC43","4AC43","ntdll.dll",0.0099,0.9661,0.0099,0.9661
"163B05","163B05","ntdll.dll",0.0099,0.9653,0.0099,0.9653
"29ADA","29ADA","ntdll.dll",0.0099,0.9598,5.0232,489.4176
"1994F","1994F","ntdll.dll",0.0095,0.9266,0.0095,0.9266
"6E114","6E114","ntdll.dll",0.0094,0.9187,0.0094,0.9187
"ADC59","ADC59","ntdll.dll",0.0094,0.9146,0.0094,0.9146
"16636D","16636D","ntdll.dll",0.0093,0.9045,0.0093,0.9045
"12F902","12F902","ntdll.dll",0.0087,0.8460,0.0087,0.8460
"50780","50780","ntdll.dll",0.0082,0.8034,0.0082,0.8034
"897CC","897CC","ntdll.dll",0.0082,0.7973,0.0082,0.7973
"26D6C","26D6C","ntdll.dll",0.0081,0.7884,0.0081,0.7884
"13CB66","13CB66","ntdll.dll",0.0079,0.7668,0.0079,0.7668
"4E2C6","4E2C6","ntdll.dll",0.0077,0.7546,0.0077,0.7546
"ADBD0","ADBD0","ntdll.dll",0.0077,0.7476,0.0077,0.7476
"27419","27419","ntdll.dll",0.0072,0.7044,0.0072,0.7044
"ADBEB","ADBEB","ntdll.dll",0.0068,0.6620,0.0068,0.6620
"29066","29066","ntdll.dll",0.0066,0.6431,0.0066,0.6431
"165604","165604","ntdll.dll",0.0065,0.6314,0.0065,0.6314
"6D395","6D395","ntdll.dll",0.0060,0.5820,0.0060,0.5820
"49D71","49D71","ntdll.dll",0.0060,0.5815,0.0060,0.5815
"93B3A","93B3A","ntdll.dll",0.0057,0.5538,0.0057,0.5538
"ADBBD","ADBBD","ntdll.dll",0.0044,0.4280,0.0044,0.4280
"29ACC","29ACC","ntdll.dll",0.0036,0.3520,0.0036,0.3520
"C6838","C6838","ntdll.dll",0.0033,0.3184,0.0033,0.3184
