Name,Address,Module,SelfTimePercentage,SelfTimeMs,TotalTimePercentage,TotalTimeMs
"E44E","E44E","cng.sys",0.0102,0.9964,0.0102,0.9964
"E4A8","E4A8","cng.sys",0.0102,0.9963,0.0102,0.9963
"EDA0","EDA0","cng.sys",0.0102,0.9963,0.0102,0.9963
"F6FF","F6FF","cng.sys",0.0102,0.9962,0.0102,0.9962
"F061","F061","cng.sys",0.0102,0.9961,0.0102,0.9961
"F3EF","F3EF","cng.sys",0.0102,0.9961,0.0102,0.9961
"564DC","564DC","cng.sys",0.0102,0.9956,0.0102,0.9956
"E1D1","E1D1","cng.sys",0.0102,0.9953,0.0102,0.9953
"E573","E573","cng.sys",0.0102,0.9953,0.0102,0.9953
"E14C","E14C","cng.sys",0.0102,0.9952,0.0102,0.9952
"E814","E814","cng.sys",0.0102,0.9952,0.0102,0.9952
"E59D","E59D","cng.sys",0.0102,0.9948,0.0102,0.9948
"D79C","D79C","cng.sys",0.0102,0.9947,0.0102,0.9947
"D8DA","D8DA","cng.sys",0.0102,0.9946,0.0102,0.9946
"DF0D","DF0D","cng.sys",0.0102,0.9938,0.0102,0.9938
"E729","E729","cng.sys",0.0102,0.9938,0.0102,0.9938
"EDCD","EDCD","cng.sys",0.0102,0.9938,0.0102,0.9938
"F357","F357","cng.sys",0.0102,0.9933,0.0102,0.9933
"E66B","E66B","cng.sys",0.0102,0.9930,0.0102,0.9930
"D9AA","D9AA","cng.sys",0.0102,0.9929,0.0102,0.9929
"E7A3","E7A3","cng.sys",0.0102,0.9923,0.0102,0.9923
"E65D","E65D","cng.sys",0.0102,0.9922,0.0102,0.9922
"D7A4","D7A4","cng.sys",0.0102,0.9916,0.0102,0.9916
"EA22","EA22","cng.sys",0.0102,0.9914,0.0102,0.9914
"F101","F101","cng.sys",0.0102,0.9913,0.0102,0.9913
"E07F","E07F","cng.sys",0.0102,0.9900,0.0102,0.9900
"F56F","F56F","cng.sys",0.0102,0.9899,0.0102,0.9899
"E4D9","E4D9","cng.sys",0.0101,0.9880,0.0101,0.9880
"E463","E463","cng.sys",0.0101,0.9870,0.0101,0.9870
"E1F2","E1F2","cng.sys",0.0101,0.9861,0.0101,0.9861
"572FA","572FA","cng.sys",0.0101,0.9822,0.0101,0.9822
"D60B","D60B","cng.sys",0.0100,0.9790,0.0100,0.9790
"DC1E","DC1E","cng.sys",0.0100,0.9781,0.0100,0.9781
"E4E1","E4E1","cng.sys",0.0100,0.9758,0.0100,0.9758
"E1E3","E1E3","cng.sys",0.0100,0.9756,0.0100,0.9756
"DB41","DB41","cng.sys",0.0100,0.9738,0.0100,0.9738
"D38D","D38D","cng.sys",0.0100,0.9721,0.0100,0.9721
"F42C","F42C","cng.sys",0.0099,0.9655,0.0099,0.9655
"DFE4","DFE4","cng.sys",0.0099,0.9632,0.0099,0.9632
"D645","D645","cng.sys",0.0099,0.9603,0.0099,0.9603
"D61F","D61F","cng.sys",0.0098,0.9580,0.0098,0.9580
"D710","D710","cng.sys",0.0098,0.9571,0.0098,0.9571
"D373","D373","cng.sys",0.0097,0.9497,0.0097,0.9497
"F285","F285","cng.sys",0.0097,0.9421,0.0097,0.9421
"F617","F617","cng.sys",0.0095,0.9250,0.0095,0.9250
"E417","E417","cng.sys",0.0089,0.8646,0.0089,0.8646
"E2CB","E2CB","cng.sys",0.0088,0.8557,0.0088,0.8557
"D3D4","D3D4","cng.sys",0.0084,0.8197,0.0084,0.8197
"EFE4","EFE4","cng.sys",0.0076,0.7444,0.0076,0.7444
"DBD1","DBD1","cng.sys",0.0062,0.6080,0.0062,0.6080
"D9E3","D9E3","cng.sys",0.0059,0.5794,0.0059,0.5794
"E382","E382","cng.sys",0.0050,0.4866,0.0050,0.4866
